ids,Pregunta,Respuesta,Metadata
135,¿Cómo accedo al certificado de mi seguro de sustracción en el portal de la aseguradora?,"Descargue la certificación de su seguro sustraccion, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro sustraccion
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
136,¿Dónde se descarga el certificado del Seguro de Sustracción en el sitio web?,"Descargue la certificación de su seguro sustraccion, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro sustraccion
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
137,¿Me pueden guiar para descargar la certificación de mi Seguro de Sustracción?,"Descargue la certificación de su seguro sustraccion, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro sustraccion
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
138,¿Cómo descargo una certificación de mi seguro transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
139,¿Cómo obtengo un certificado de mi Seguro de Transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
140,¿Dónde puedo descargar la certificación de mi seguro de transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
141,¿Cómo puedo bajar el certificado de mi Seguro de Transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
142,¿Dónde encuentro la opción para descargar el certificado de mi Seguro de Transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
143,¿Cuál es el proceso para obtener la certificación de mi Seguro de Transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
144,¿Puedo descargar un certificado de mi Seguro de Transportes desde la página web?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
145,¿Cómo consigo una copia del certificado de mi Seguro de Transportes en línea?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
146,¿Cómo accedo al certificado de mi seguro de transportes en el portal de la aseguradora?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
147,¿Dónde se descarga el certificado del Seguro de Transportes en el sitio web?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
148,¿Me pueden guiar para descargar la certificación de mi Seguro de Transportes?,"Descargue la certificación de su seguro transportes, desde este portal siguiendo estos pasos: 
 1. Diríjase a la sección 'Mis certificaciones' y en el filtro de '¿Para qué necesita su certificación?' elija la opción que más se ajuste a su necesidad.
 2. Luego, en el filtro 'Seleccione el producto a certificar' elija el seguro transportes
 ¡Y listo! Ahora puede guardar el archivo PDF, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
149,¿Como descargo una certificacion de mi seguro de deudores?,"Esta certificación requiere de la gestión de un agente, por lo tanto por favor solicitela a través de los siguientes canales: 
- WhatsApp oficial: wa.link/2gsvmz
- Línea teléfonica: #322 opciones: 4. Atención General - 2. Información general y acompañamiento en nuestra paginas web.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
150,¿Cómo descargo una certificación de mi seguro de pensiones ley 100 o Pensiones Renta Vitalicia?,"Esta certificación requiere de la gestión de un agente, por lo tanto por favor solicitela a través de los siguientes canales: 
- WhatsApp oficial: wa.link/2gsvmz
- Línea teléfonica: #322 opciones: 4. Atención General - 2. Información general y acompañamiento en nuestra paginas web.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
151,"¿Como descargo una certificacion de mi seguro de administradora de riesgo?,","A través del siguiente enlace puede descargar la certificacion de ARL https://www.segurosbolivar.com/wps/portal/oficinavirtual/certificaAfiliacionTrabajadorArl. Alli debe llenar un formulario con el tipo, numero de documento y fecha de nacimiento de la persona que desee descargar la certificacion.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
152,"¿Necesito una certificacion de afiliacion a ARL, como la obtengo?","A través del siguiente enlace puede descargar la certificacion de ARL https://www.segurosbolivar.com/wps/portal/oficinavirtual/certificaAfiliacionTrabajadorArl. Alli debe llenar un formulario con el tipo, numero de documento y fecha de nacimiento de la persona que desee descargar la certificacion.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
153,"¿Donde puedo adquirir el carnet de afiliacion a ARL?,","Tenga a la mano su carne afiliacion a la ARL, dando clic en el siguiente enlace: https://www.segurosbolivar.com/wps/portal/oficinavirtual/consulta-carne-arl. Alli debe llenar un formulario con datos de la empresa y del trabajador.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
154,¿Donde puedo adquirir el carne de afiliacion a ARL?,"Tenga a la mano su carne afiliacion a la ARL, dando clic en el siguiente enlace: https://www.segurosbolivar.com/wps/portal/oficinavirtual/consulta-carne-arl. Alli debe llenar un formulario con datos de la empresa y del trabajador.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
155,"¿Si no se puede descargar la certificacion o necesito algo adicional por donde puedo hacer la solicitud a ARL?, Solicitudes de ARL.","Si no puede descargar la certificacion de afiliacion a ARL o necesita hacer una solicitud a ARL Bolívar, puede realizarla a traves del siguiente enlace: https://imaginex-portales.segurosbolivar.com/solicitudesArl/index, una vez radicada la solicitud, recibira un numero de caso y toda la información por correo electronico para que pueda hacer seguimiento a la misma.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
156,"¿Como puedo actualizar mis datos personales?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
157,"¿Como puedo actualizar mis datos de contacto?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
158,"¿Como actualizar telefono?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
159,"¿Como actualizar celular?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
160,"¿Como actualizar direccion?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
161,"¿Como actualizar correo?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
162,"¿Como actualizar email?,","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
163,"¿Como actualizar correo electronico?, Quiero cambiar mi correo","Para actualizar sus datos de contacto, dirijase a la seccion 'Mi perfil', aqui podra modificar su telefono, direccion o correo electronico de manera segura y rapida.","{""Categoria"": ""Abiertas"", ""Dominio"": [""ac""]}"
164,¿Que es elegibilidad?,"Elegibilidad, tambien conocida como asegurabilidad, es un criterio utilizado por las aseguradoras para determinar quien puede obtener un seguro. Este proceso puede incluir restricciones basadas en la edad, condiciones medicas previas, entre otros factores.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
165,¿Que es una exclusion?,Una exclusion en una poliza de seguro es una condicion especifica bajo la cual el seguro no proporcionara cobertura. Esto significa que no se realizaran pagos por reclamaciones que involucren esta condicion especifica.,"{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
